outfit_id,missing_product
186919,16701074
186928,16433459
186938,15596845
186939,16035312
186947,16419707
186948,16596244
186949,17471167
186950,17395061
186957,16148223
186961,18121583
186972,16174797
186977,15130213
186979,14546684
186982,14840586
186983,14025314
186998,17956528
186999,17113227
187001,16705997
187007,15470533
187008,15596490
187010,15427786
187019,16997666
187025,18159219
187032,16883747
187034,13026285
187038,16881288
187039,17078247
187041,16624532
187047,16035427
187048,15173608
187061,17048043
187063,16106484
187067,14124258
187070,16334778
187072,17159564
187078,18266555
187083,17044866
187086,17976550
187088,15260529
187097,17015578
187100,17061954
187102,15881071
187104,16024911
187117,16486609
187124,16512595
187127,16898880
187128,14709059
187140,14712545
187141,16794062
187154,17458172
187160,18085176
187162,14755122
187167,14831716
187171,15665072
187174,16425136
187176,14529786
187178,14809253
187183,16754403
187189,16380798
187190,16754523
187192,15387310
187203,17045129
187208,16529275
187209,16512260
187214,16073523
187221,15310653
187227,16515736
187229,17238809
187235,18209450
187236,16338237
187240,14734372
187262,17502499
187267,14551076
187268,17853244
187269,14812747
187272,14515819
187281,16349935
187282,17510151
187284,13431763
187289,17588447
187296,14967765
187297,15427786
187299,16816959
187307,16605230
187313,16200125
187314,17065233
187315,15395998
187316,17437193
187321,16308734
187325,16407802
187329,15427737
187330,16717685
187331,16011524
187335,16869376
187339,16390300
187344,17176119
187348,15990443
187352,16798254
187359,16910374
187366,15751880
187380,14740333
187391,15693725
187392,16644959
187393,16910184
187407,12983060
187417,18005918
187420,14461190
187421,16827746
187424,17884628
187428,16478884
187434,17396739
187444,15723462
187445,16754523
187448,15714241
187454,13693458
187462,17457135
187475,16028460
187480,15389064
187481,14186556
187486,14786323
187494,16276808
187502,17717384
187511,15243058
187519,12971857
187527,13699829
187541,15472155
187545,17752591
187551,13080527
187559,16403720
187575,17066438
187578,17054885
187595,16978588
187598,16020896
187602,16170841
187606,14631264
187620,14433412
187621,16035890
187624,14085801
187626,14094862
187630,15654419
187631,16847225
187638,16457711
187639,16121049
187647,13551936
187649,16677208
187655,14075319
187673,16339668
187687,14700569
187699,14809766
187701,16035441
187709,13484509
187716,15260529
187734,14460899
187744,16398783
187745,15998798
187748,17216229
187755,16819216
187757,16398783
187760,14657262
187761,17651054
187762,15155011
187763,13824862
187769,14677268
187773,17868189
187778,16384093
187783,16345424
187791,15767039
187792,18010323
187799,14085689
187814,16412042
187824,18180153
187825,17736093
187832,13990751
187836,12969791
187838,15296006
187850,16639369
187853,16814666
187863,15268026
187873,17427528
187874,17548385
187875,16052831
187879,17216748
187880,17674090
187884,17270792
187889,14637463
187895,18170852
187896,16660429
187897,15000698
187904,16143058
187907,16666630
187912,14357866
187918,16264876
187924,16760157
187928,16059110
187934,14615896
187935,15881012
187936,16158211
187939,16029482
187943,14677149
187948,13744957
187952,16820190
187954,17690514
187956,16055829
187958,18181933
187962,18297368
187967,13090625
187968,15427786
187999,17267582
188027,14749683
188032,17052573
188034,16141582
188053,12521829
188062,16349982
188066,16026204
188068,14809253
188069,13512468
188070,13596674
188074,16384545
188087,18312884
188089,18154028
188100,15427786
188107,17941633
188110,17405542
188112,15408571
188114,15753830
188116,16136955
188117,15990457
188121,17041767
188128,17965706
188133,18306339
188136,18189454
188144,16544453
188146,17218623
188151,16692259
188156,15426616
188161,16759781
188166,15094516
188173,18136298
188176,16819921
188179,14480406
188183,14186615
188194,17121812
188197,16290751
188199,14812747
188201,15606772
188205,14771742
188207,15911080
188211,15367198
188216,15180222
188222,16705267
188223,15401739
188227,15931744
188232,14809629
188235,17118716
188238,15899594
188243,15047297
188249,17818937
188254,17713375
188260,15422809
188269,14326209
188275,15581125
188286,14480835
188303,14573281
188306,16717037
188307,16410554
188310,14528773
188313,14515693
188316,18211289
188332,17714832
188338,14695202
188342,17533964
188344,16665566
188349,15654419
188360,15653315
188361,16239819
188366,14836977
188370,17978076
188375,14529814
188377,15835712
188378,15940729
188384,17017604
188385,15648117
188392,16712767
188396,17516720
188419,16866642
188424,16751108
188426,17597311
188429,15187103
188430,15714202
188433,15427650
188436,16362010
188441,16454859
188450,17074128
188452,17206627
188454,18233363
188456,16721831
188457,14039061
188458,16720150
188462,16807529
188463,13652898
188468,17999981
188478,17128988
188489,16457212
188494,16695268
188501,14555326
188503,14325782
188507,16600198
188510,16783254
188517,16417556
188526,13310411
188534,16106299
188535,16145613
188555,14579406
188557,16294355
188563,17392168
188564,17208266
188565,14789720
188574,15691348
188583,15094516
188585,14514559
188589,17661526
188598,16397597
188602,15427650
188603,14555326
188616,15328141
188620,14809667
188632,14944333
188642,16375034
188644,14955928
188653,15279678
188657,16381264
188664,16701966
188665,14586218
188670,15254851
188679,15047270
188686,17430578
188687,17747826
188690,16046384
188694,17368802
188695,17854282
188702,18236266
188717,12824368
188719,14433500
188720,16532109
188724,15580239
188726,16234898
188731,17128058
188741,17490291
188743,16292316
188746,15487134
188753,14680599
188766,16455986
188773,17683546
188777,14529687
188778,14734806
188782,16327972
188784,16187076
188787,16360113
188791,16443544
188792,16140981
188799,15598848
188802,16266426
188806,17121755
188810,16708177
188811,16179032
188812,15753830
188817,15790976
188818,15001289
188819,17589083
188822,14748200
188835,10065875
188836,15225620
188854,16826476
188857,15847859
188864,17667529
188869,14657380
188878,17059106
188879,15356342
188891,17556908
188897,16985473
188900,16029168
188904,15173476
188907,16036935
188909,15006365
188917,15426618
188919,16023258
188920,17034536
188921,17452407
188929,14729673
188934,17150702
188941,13999670
188953,17002071
188957,15422809
188959,16055833
188963,16151365
188965,17616340
188973,17460380
188978,15853185
188984,16000485
188993,15354384
189003,14771742
189009,16275486
189012,15180164
189017,18260719
189022,16706423
189024,16497617
189025,16895200
189038,14809253
189040,16273291
189041,16561888
189042,14734375
189046,16029461
189048,16871839
189061,17257815
189068,16829305
189069,16158785
189071,17550081
189075,16866705
189078,15570597
189081,18241607
189083,17958131
189084,16078712
189085,14690885
189089,15427749
189094,15429181
189101,17773503
189102,15553724
189114,18301709
189119,16931754
189124,14824535
189125,14529687
189126,16074603
189128,13459506
189135,17428919
189136,13538528
189143,15365747
189144,17824276
189146,16424355
189149,14301179
189155,17712118
189164,16090271
189168,14185637
189169,15434742
189175,15723485
189178,15969471
189179,15279097
189181,17195036
189188,17010535
189195,13999670
189198,16589117
189200,14527843
189201,17504362
189207,14188918
189208,15180080
189210,13350829
189211,15470622
189214,18134086
189219,15202873
189222,16454921
189228,17174921
189237,13431763
189244,17127063
189250,15435466
189254,16443681
189255,12424830
189258,17177927
189263,16537073
189264,16021897
189265,14555347
189267,15821687
189273,15001289
189282,14749683
189283,14786467
189287,17009669
189290,16563241
189296,16179035
189303,14600743
189307,15027531
189310,14819016
189311,17757257
189313,15394417
189317,16155354
189318,15238156
189322,16596817
189328,16116645
189335,16344006
189339,14076240
189342,14484476
189346,14219148
189352,16860204
189354,16874788
189359,11840458
189363,17493922
189367,17770455
189373,17920785
189377,14699430
189386,16641789
189394,16156564
189400,15879351
189405,15367198
189414,17557939
189419,16932663
189432,16368643
189436,16458172
189443,13192592
189449,16934905
189456,15503482
189457,14810247
189459,15387275
189463,16247132
189464,17300820
189466,16035470
189479,17314146
189487,16432534
189489,12538876
189494,16418935
189496,14694936
189500,15225620
189501,15387808
189503,16016614
189509,14810247
189512,12120620
189520,17388382
189521,18195860
189530,14694914
189532,16969353
189533,16638216
189534,15493622
189543,14694936
189545,14188856
189548,15489528
189554,15305385
189563,16198531
189564,17357769
189567,18175006
189570,15429203
189572,17545556
189574,17349243
189581,16406273
189585,16927400
189590,17514581
189595,16397725
189598,14819016
189602,17240116
189608,15422712
189611,17103028
189612,16120199
189614,15427650
189621,14924346
189624,15378065
189628,18314682
189634,16178834
189637,17390902
189639,14668576
189640,14680587
189656,15260529
189657,15847671
189658,17690030
189660,13450041
189661,16329755
189678,16846392
189679,16932839
189680,16205653
189682,16404405
189683,16039893
189688,15429181
189691,17957158
189694,16334677
189704,15180099
189712,15196925
189714,15279151
189719,15724150
189724,14443235
189725,16669723
189726,16431696
189729,16902576
189732,14771869
189740,16127662
189742,16502032
189752,16317725
189759,14309232
189765,15173583
189766,17585379
189777,18155163
189779,15655669
189782,15535816
189786,13910062
189789,12971395
189792,16169428
189798,14325782
189801,17183661
189803,16004112
189805,16296285
189807,16775099
189808,15904257
189830,15636838
189841,16701074
189848,16103119
189858,14771683
189859,15187008
189862,17210027
189865,14809602
189876,14694936
189879,14622233
189892,17924032
189896,16460599
189900,16454324
189903,14127986
189905,12969872
189907,14712545
189915,18188662
189920,15662313
189925,16576861
189927,14572175
189928,17460337
189931,17091342
189934,14809667
189939,15593790
189940,17112062
189941,16327765
189946,17807030
189947,17743667
189961,17532927
189965,14579345
189966,15605284
189973,15352313
189975,14560979
189978,17656845
189979,15714163
189982,16277683
189987,17384960
189988,17050549
189990,13958550
189991,15697826
189994,17460820
189995,17642647
189996,16961514
189998,15414843
190007,18326807
190022,16344006
190026,15688188
190029,14622180
190032,13699774
190037,14812840
190044,16141582
190046,16976248
190051,14555326
190055,13844572
190060,17003746
190079,14555347
190084,14809525
190094,16826976
190095,17052573
190096,16348991
190100,14615817
190115,15931744
190118,16430575
190122,16566000
190126,13323596
190135,16091034
190146,16963022
190152,16272763
190153,17428026
190155,14734793
190168,15688341
190182,15352313
190187,16334778
190193,16946378
190194,16462669
190195,15182536
190207,17576167
190212,15114461
190213,15911236
190218,15697830
190219,17086437
190221,16720150
190222,16635786
190223,16845408
190232,17102877
190245,17719151
190260,14812812
190272,16003423
190285,16733811
190287,16503856
190290,16029461
190292,15980186
190296,16654138
190319,16803812
190320,18094861
190322,15422737
190326,17157884
190333,16249542
190341,15429112
190352,15006375
190353,17196067
190357,16853671
190367,16724610
190374,13571840
190383,17888880
190385,16465478
190388,12890759
190393,16176945
190402,15337393
190410,14772215
190411,17770485
190413,16989661
190415,14748374
190430,17112954
190431,15786318
190433,16598692
190434,17684625
190437,16004164
190438,16906104
190440,15588013
190441,15361492
190446,14094862
190448,15180106
190454,17525020
190460,18312124
190470,14315783
190475,15414132
190479,15180374
190485,15409878
190487,16557455
190488,13943600
190493,16570128
190504,16352888
190507,17692097
190512,16795445
190513,16024910
190517,16565211
190532,17348505
190533,13512468
190568,17097716
190570,15315378
190583,16285442
190587,13508028
190600,18021445
190602,16535027
190611,14836973
190612,17020797
190618,14219148
190622,17233425
190623,13420431
190625,16296285
190638,16069280
190639,17061954
190641,17355575
190649,15193808
190652,17999659
190656,12890780
190666,15986437
190669,15459043
190670,15000698
190674,15655647
190677,16883480
190681,16020896
190691,17899590
190695,17996901
190696,16720150
190702,16271948
190709,16073523
190710,16309821
190714,15268191
190717,15354384
190721,12943575
190726,16784414
190728,16907141
190736,15301577
190738,16267644
190743,17221342
190753,18274398
190754,16295536
190758,15352313
190761,16212799
190765,14837008
190771,15379623
190777,15409861
190787,15337373
190790,16149950
190792,16057695
190793,16715911
190802,18104479
190809,15661543
190810,16160438
190812,17582484
190823,15485315
190831,13317331
190836,15379657
190838,16486870
190840,16198007
190843,15516565
190844,16071559
190848,16294425
190856,16795473
190857,14219148
190858,14813563
190860,16211136
190864,16980792
190876,16166718
190878,14809523
190879,17635009
190884,16074603
190887,16419080
190891,16204888
190896,16913030
190898,15732082
190900,18157549
190901,15501595
190902,15427750
190906,15487789
190914,15336553
190917,13344436
190939,15904557
190941,17133482
190946,16152710
190947,17569114
190950,15301576
190951,16533770
190952,15114061
190955,17279895
190975,17790614
190978,16311148
190982,17730191
190983,17159564
190991,18148918
190992,15429112
190998,15219422
191000,16009213
191002,15596843
191021,12521829
191024,14653132
191026,14772777
191033,13454557
191042,16460513
191049,15485315
191053,17836459
191062,16803664
191067,15516071
191070,14966856
191078,16037621
191079,16095032
191080,15784244
191082,18122145
191085,16188599
191092,17222665
191095,14124259
191098,15047270
191103,13909523
191114,17076744
191115,16952780
191122,15654419
191126,16348550
191152,16095640
191169,16091046
191172,14460983
191174,15180080
191177,12890759
191178,16151356
191182,17965248
191186,17182770
191187,14755758
191195,17578312
191197,15926580
191200,14810248
191215,14772922
191218,15152596
191220,14567076
191223,16352849
191238,13632588
191240,17326219
191248,17225171
191249,15712182
191251,13990822
191258,17605615
191260,16754523
191261,17837923
191262,17553083
191265,17220298
191266,14808930
191268,15182536
191270,16670358
191278,16540340
191295,15356321
191299,14809710
191300,17039961
191302,17982029
191305,18019035
191315,16342972
191316,17596642
191325,18156702
191328,16701074
191336,18058133
191339,14700064
191352,17529930
191353,18278511
191355,14836987
191359,13538350
191366,15395998
191368,15427650
191376,18256601
191384,17393355
191388,15597267
191394,16899039
191405,16761118
191412,18229778
191428,18360543
191439,15602030
191448,16020896
191452,14122748
191468,17087597
191474,17120284
191486,15672913
191488,18149021
191494,16167664
191497,16249714
191507,16872391
191508,14188876
191524,16666081
191531,15009127
191534,15574608
191535,14572133
191542,17447445
191563,17493954
191579,14691273
191585,14036048
191591,14836987
191596,16235899
191603,15581103
191606,18235658
191607,15764468
191610,16711628
191612,18189118
191615,16151032
191618,14809665
191619,14076190
191626,13585163
191628,17206627
191637,16125584
191651,16746669
191652,17610119
191655,16103119
191666,15272857
191672,17942672
191678,15356291
191681,18042906
191684,15310687
191685,16267405
191689,17746249
191698,15593790
191700,16882306
191705,18063530
191710,16019094
191712,15759675
191713,16433252
191722,14149434
191730,16200109
191747,16434403
191756,14810288
191757,14219148
191761,17293938
191777,16989685
191783,16296285
191790,17338688
191792,14771765
191800,14840545
191802,17123281
191803,15337359
191808,15389063
191813,15731434
191814,16833959
191817,15501595
191831,15724109
191840,16074603
191848,16719706
191858,16381801
191861,13431763
191863,15047270
191872,16699349
191874,14755122
191890,16931493
191895,13888734
191904,16580057
191912,15342646
191939,13744957
191940,14663048
191941,14351379
191952,15130213
191954,15306416
191956,14677010
191960,14025242
191961,17231607
191963,13198667
191965,16051414
191970,16752870
191980,16559763
191981,16188592
191982,18209368
191983,16154599
191986,14653608
191988,16866295
191992,15404011
191998,18047256
192002,16448822
192009,17695744
192011,16505458
192029,16296285
192030,15373917
192034,15736718
192037,17460337
192038,17002445
192046,16034242
192052,15764478
192061,17769427
192073,14373593
192081,15244459
192082,14772922
192085,17762731
192086,18011672
192090,18249368
192106,15862704
192108,15464645
192112,14510526
192113,14622235
192127,16720150
192131,16420064
192133,13699774
192134,16043013
192139,16103119
192143,16760767
192147,16830091
192148,18116720
192151,16931493
192154,17784371
192157,16505458
192162,14641718
192165,17018319
192166,11789279
192171,15387808
192173,16798611
192174,15487312
192191,14836987
192192,16266007
192193,16162703
192194,16503840
192199,17774565
192200,14836987
192218,15366723
192222,14124259
192229,18212489
192232,14694936
192239,15369898
192248,14836987
192250,17669323
192256,14460816
192266,16946430
192268,16493477
192271,16946378
192272,15106032
192274,17533415
192277,14573430
192285,16083103
192286,15006365
192290,14461038
192291,16064736
192307,14912069
192308,15180099
192318,15624459
192326,18111270
192331,15302207
192337,15378814
192344,15152856
192350,15487312
192353,15600013
192355,15472233
192357,17117858
192376,15765490
192382,14541807
192388,17390908
192392,14541696
192401,16589674
192403,13893589
192409,16460159
192411,13938651
192414,17332780
192418,17133505
192427,17608582
192429,16617146
192435,16660465
192438,14529687
192449,16375312
192450,16179035
192452,16869320
192455,17125506
192456,16720150
192460,18142391
192464,18256540
192466,17668857
192469,14309167
192471,18323558
192478,13488644
192480,16682193
192481,15624457
192487,16311333
192492,17426575
192496,16035484
192501,17778692
192502,17597467
192504,16752075
192516,13512468
192521,18185653
192529,17674475
192531,15724109
192534,16633207
192540,15427786
192561,17796929
192563,14186357
192567,15114238
192568,15181944
192572,15803235
192578,17538243
192581,16296285
192590,15516565
192598,16120181
192600,13551482
192612,15879289
192614,16274334
192615,17534350
192616,15290287
192621,16702989
192625,16403701
192626,16722733
192627,16146386
192636,14668470
192665,14809710
192672,16555984
192687,17286901
192691,17653158
192702,16750785
192704,15653315
192705,13999758
192712,16528067
192715,16761688
192716,13144566
192732,15411777
192739,17350573
192741,16666630
192742,13323596
192749,13667325
192751,16670358
192752,12438326
192753,16021896
192761,15306393
192762,13808598
192763,16304315
192766,17824551
192774,15565668
192778,16681374
192788,13110445
192790,15621879
192797,14771863
192799,15381980
192809,16437072
192825,16802161
192832,16672842
192835,16666133
192840,15487789
192841,15361741
192851,14989381
192852,14666521
192860,16657010
192861,15503474
192869,17166605
192885,16203386
192887,16167665
192894,16111077
192897,16938147
192899,16116712
192903,13026285
192907,16013577
192917,15027531
192923,17364711
192924,12890780
192926,17496499
192928,17018528
192929,15478384
192930,16229358
192934,16084336
192935,17393371
192938,17364711
192940,17189044
192941,16020691
192953,13994667
192958,16826476
192961,15980186
192963,14603646
192964,16008663
192969,17029193
192975,16023256
192978,17856039
192979,14325950
192982,17623646
192991,15784454
192993,14690655
192996,16538683
192999,13274870
193002,16732435
193009,15378814
193016,18047803
193024,13551936
193031,16802139
193033,14729936
193035,17750519
193039,14924346
193042,17496079
193048,17784001
193066,16500519
193069,15591568
193071,17531345
193080,15911679
193085,13363791
193086,17400640
193095,16055876
193098,16460513
193100,15409878
193105,15485280
193110,14529733
193113,15638212
193116,16521688
193119,14819657
193123,17392590
193124,17008181
193154,17949895
193156,16882337
193161,15712162
193164,14700064
193170,17775997
193172,15306438
193174,16565935
193176,16910179
193181,15427786
193185,14009896
193190,18172375
193191,16898009
193194,15329874
193212,17697507
193220,15306543
193223,16003426
193230,16029482
193232,16311144
193233,18300227
193242,18118446
193244,16055906
193248,17428070
193265,15665594
193266,16274037
193268,13406082
193269,18043912
193270,16465141
193272,17754042
193273,16179035
193274,13512468
193283,16350313
193287,14573543
193290,16621804
193300,16436013
193305,16365991
193310,13862960
193311,14546880
193317,17558594
193318,16784408
193321,17568857
193322,17045674
193330,15124790
193332,17429985
193335,15655032
193336,16419680
193337,14309232
193347,15145042
193348,16242460
193350,15401771
193356,14366312
193362,15301577
193364,17999431
193373,17213836
193379,16715912
193380,15001289
193386,17452894
193399,16792757
193405,14032740
193407,15597985
193408,18107264
193417,16764547
193428,16939425
193433,17548385
193434,13943600
193435,16592731
193441,15463038
193444,16715912
193450,16019027
193455,17576225
193457,15347073
193461,14819599
193483,16845461
193487,16576567
193491,16077846
193492,12051739
193493,17022117
193496,16393092
193497,16294355
193513,15295559
193514,17351123
193523,16020894
193532,13999670
193537,17828954
193552,16826476
193555,16059807
193556,16130605
193573,16906146
193590,16465689
193591,16780986
193594,16029480
193597,15752652
193598,17057518
193601,15655632
193603,17919786
193611,17718584
193612,16505458
193615,16553969
193616,16305160
193626,17129119
193629,17407398
193631,15654419
193633,12120620
193643,14809397
193645,14572649
193647,15853185
193650,15624369
193659,16338610
193660,16078689
193663,14755758
193666,15297397
193673,15290418
193677,16079655
193679,17011648
193703,14812812
193705,18238479
193707,17783998
193713,13552629
193730,16020896
193733,14729681
193743,15301511
193751,17041646
193765,13946851
193767,14439722
193770,17901616
193774,13326803
193777,17377900
193787,16500720
193788,13699829
193792,14812252
193793,17678541
193799,13124358
193800,16848371
193805,16349975
193807,16536454
193817,14812725
193818,12425028
193819,18360576
193829,17469875
193834,17147489
193839,13004572
193850,17469965
193852,14726664
193856,16896964
193859,16647876
193860,17089745
193861,17985866
193866,16390300
193871,17387763
193873,17324336
193875,14626865
193881,15173579
193894,16095028
193896,16667987
193910,18358702
193916,17426903
193917,16116148
193918,14809531
193933,14809710
193934,14124259
193935,15742201
193936,15653315
193945,15487810
193946,18333334
193947,15712187
193950,16802686
193952,16023259
193954,16508165
193957,17153542
193959,16379728
193960,18007688
193962,17300628
193966,18083072
193968,16774057
193973,14641718
193977,17523413
193998,16994660
194007,13805085
194009,14771922
194015,17225018
194021,14771835
194024,14729888
194031,16526092
194036,17599425
194048,16264270
194052,13938651
194055,15310652
194064,16082333
194072,14234358
194080,16505458
194095,15202873
194099,17008257
194100,17442782
194101,14831548
194112,18307649
194117,13080527
194121,15407265
194126,12448958
194133,17465824
194148,13435538
194150,17549861
194151,16505458
194163,17679222
194165,14528773
194178,16465813
194181,17094219
194185,17525623
194189,13668164
194195,15551443
194197,16751770
194201,15958912
194215,15736718
194225,16699826
194228,13538354
194237,17163799
194244,16696741
194253,16029480
194269,17672735
194272,17835874
194274,17060081
194279,17968849
194287,18312280
194288,16379728
194298,14480328
194303,16625644
194306,17428335
194309,16048178
194316,15742194
194318,12890780
194319,16558485
194324,16710113
194325,15841448
194332,16820147
194350,16945415
194352,16444281
194366,15389120
194367,16299303
194369,15290551
194370,14755122
194382,16508165
194388,16984993
194392,15464645
194396,15352258
194408,16715997
194426,16284640
194431,16969403
194432,16598537
194437,16247132
194441,12969632
194443,15501595
194446,14771869
194447,15429113
194450,16434403
194457,16266007
194458,17233425
194466,17785791
194477,16396877
194483,16344914
194491,16528568
194502,15596490
194507,16666120
194515,16250099
194517,17124449
194525,16983870
194528,16666693
194536,17759784
194539,14075319
194540,15407245
194543,16666693
194548,15487134
194549,17502255
194551,16609980
194552,16609980
194557,16473604
194559,17743258
194563,16467465
194564,15744192
194575,17705699
194576,16161769
194594,12929134
194595,17331090
194605,15693725
194621,17819022
194630,15935244
194640,18108873
194644,15516565
194645,18214994
194648,16026533
194665,16533770
194669,15510117
194674,16301036
194684,17268483
194686,16604568
194687,14373593
194692,17503054
194696,17238684
194710,18109372
194715,16166228
194719,15694076
194721,16211197
194726,16919654
194733,16828617
194734,17048445
194735,16179182
194743,17655981
194747,14622180
194749,17238605
194754,16634337
194759,14677010
194765,15503482
194767,16874913
194773,16826474
194778,16342375
194789,16064736
194790,13317481
194792,18021399
194796,16733621
194797,14039061
194802,16696690
194804,15990457
194808,14642108
194816,15097032
194821,17220298
194826,16169707
194834,16041706
194837,14373593
194841,15302237
194842,16458190
194847,16573320
194853,12473777
194856,16434403
194857,16976206
194861,15528661
194862,16819236
194870,14117636
194875,15963065
194878,17364711
194880,16054362
194882,17195303
194886,14373593
194888,14546852
194890,13844686
194894,16968944
194896,17652082
194902,15387808
194912,17371864
194922,15510620
194929,14076190
194932,17291331
194933,16437295
194940,17058241
194945,17351123
194950,15528661
194951,14496550
194960,17213943
194966,16538683
194971,18261552
194985,16404690
195000,15911679
195002,16274842
195005,16793527
195006,16653081
195011,15521331
195012,15731434
195015,16653349
195017,15429192
195019,17124442
195035,16412038
195038,16135963
195042,14486782
195044,15391827
195052,18171287
195062,15600013
195064,16398613
195070,14541807
195072,14812812
195075,18127137
195079,15880970
195082,17897093
195088,16618738
195094,15302211
195101,15260362
195104,17423530
195116,17428886
195124,17537499
195140,17116374
195142,16947920
195147,18342658
195166,14054624
195177,14039001
195183,14466254
195184,13869996
195189,17837934
195191,14529687
195201,16465297
195203,14666112
195205,18178630
195207,15944283
195209,16077469
195210,16183195
195217,14188913
195223,16573320
195224,17320058
195227,16243723
195232,15238156
195245,17010427
195248,16700528
195259,17500381
195265,16583893
195288,18286800
195293,13551482
195302,14667187
195309,14809667
195311,18279199
195321,17741519
195326,16725037
195330,16352068
195333,17353381
195337,15114111
195344,16917472
195349,16035469
195352,15245033
195360,16760173
195361,17202174
195368,16587318
195369,15661533
195373,14387461
195374,17013142
195380,14219278
195381,16247132
195388,16462647
195395,15775030
195399,16443591
195414,16434373
195415,16809659
195419,14890493
195432,16644815
195444,12051739
195446,14603715
195450,16877654
195454,18225305
195456,15655426
195468,15659939
195469,16438380
195474,16425626
195476,16666693
195478,15487312
195486,16175741
195506,16533682
195513,15310629
195514,14608701
195521,16806391
195526,17221374
195536,16401652
195541,15233791
195543,15996635
195548,15379623
195550,15670268
195551,16682572
195555,15268177
195557,13802534
195560,17209446
195571,16250099
195578,14021552
195584,16254698
195591,17205749
195595,16594356
195597,14373593
195608,14629006
195622,16633954
195623,16995013
195626,18193240
195637,14663340
195639,18270863
195644,18082583
195648,15096927
195659,13889172
195660,15460188
195661,16884453
195669,17105737
195672,16979308
195675,16141860
195681,15503451
195683,16410554
195684,17952707
195686,15641057
195687,16136967
195689,14810248
195691,15644252
195692,17124073
195693,17048861
195703,16179035
195705,18156801
195730,13209337
195731,16152069
195734,15394584
195747,15389120
195749,15387275
195757,14380392
195765,16311144
195773,12990886
195774,16819216
195778,15654419
195789,16798258
195817,16863543
195828,16986987
195829,16874703
195831,16590723
195834,14924346
195837,14729677
195840,14409256
195853,14749792
195854,17365928
195856,16807491
195860,17173920
195873,18040444
195888,16002060
195893,14032898
195898,15655650
195899,15144931
195908,17159128
195913,14433457
195915,16404386
195916,16665428
195920,16179182
195923,16720460
195935,14812812
195939,17539248
195940,15647459
195941,16803777
195942,15911401
195951,16249012
195963,15647459
195972,18200943
195978,17323188
195979,16476442
195980,15403996
195985,17048254
196000,18143314
196005,14901885
196006,15621879
196012,16449188
196019,17548686
196023,17058241
196026,17730878
196030,16575877
196032,16695281
196036,17176678
196037,16055917
196040,14309185
196043,17610056
196051,17313201
196053,14748200
196060,17774428
196062,15357090
196063,14686900
196065,14117650
196066,16652529
196092,15781714
196093,17833271
196094,16611619
196095,14875437
196107,17129165
196108,14426702
196117,17855633
196118,16356106
196137,14603744
196152,16591359
196154,16176956
196166,15306540
196168,16924686
196173,17113765
196174,18050443
196182,14124259
196202,14025211
196203,15384116
196206,13802534
196207,17153840
196213,13909928
196218,17017327
196219,14373593
196244,16293537
196250,14812812
196258,16602569
196260,16020724
196265,17243399
196269,16002006
196273,17896091
196275,18216543
196276,14771683
196286,16760206
196291,17117310
196292,16201435
196298,17744566
196314,16713686
196322,17504684
196326,15898377
196327,14380497
196333,13470921
196337,14755122
196345,14510492
196354,16715912
196356,15114061
196365,15911236
196367,17752165
196370,18112443
196372,16387967
196379,14546693
196381,16009176
196386,15580239
196388,18180511
196390,13994667
196393,13926777
196394,16120450
196402,16249714
196404,16036943
196408,16711272
196418,14546629
196419,18216677
196423,16606279
196433,17598726
196435,17216292
196439,14884447
196441,16796098
196447,16255293
196449,16609980
196450,16360696
196454,17863195
196467,17609027
196474,18258724
196476,15487134
196487,16750400
196506,16360208
196510,15027531
196521,16930442
196522,15173324
196529,16103297
196530,16140981
196531,17018416
196540,15233828
196542,16347803
196545,16852923
196552,18206785
196553,13508028
196555,15354384
196559,16680715
196572,14748374
196579,17753258
196581,16045350
196587,17790743
196595,16932461
196597,17798766
196598,14851641
196606,16798254
196621,15219422
196629,15260529
196630,15301511
196633,15130213
196640,15272870
196641,15653315
196642,15518668
196645,16152710
196651,16912207
196653,13551482
196657,16847225
196661,17135310
196666,15429181
196678,17890373
196685,18361505
196696,13888775
196702,14258957
196708,16259312
196713,14677016
196723,15853185
196726,14366312
196727,17377339
196734,15106032
196756,17261593
196769,16078859
196770,15481070
196773,12434221
196776,17836517
196778,15606714
196801,15009127
196802,14836987
196805,15691432
196808,14809525
196816,17212821
196820,17090988
196824,15414843
196828,17165148
196829,15173579
196832,17870330
196838,13431233
196842,14219148
196846,16817850
196853,17118411
196856,16035467
196857,16471300
196858,16454859
196859,15553759
196862,15619648
196880,15094516
196883,16340287
196885,17998837
196892,17683181
196894,15354959
196898,16666143
196906,17124449
196914,16712857
196916,16021896
196920,16107963
196921,17982338
196927,16285469
196931,14426359
196932,15565625
196941,14443235
196942,16422319
196943,15339099
196955,16652678
196956,14810247
196963,15844122
196972,14820395
196993,18198517
196995,15972935
197003,15182536
197006,14683096
197009,16074071
197012,16757126
197017,15295779
197018,17339178
197019,15493622
197047,13018178
197053,15995702
197055,17150632
197056,15225773
197058,13999670
197061,17008579
197065,16145143
197073,15487789
197074,16328169
197080,16116645
197081,17622430
197082,17359207
197083,16850065
197088,16984793
197091,16273708
197093,18116533
197096,14819617
197097,15690224
197103,16018503
197107,15347073
197108,16049892
197114,15500044
197130,17706454
197132,15468371
197136,15361492
197138,15869696
197142,16666257
197143,17023023
197144,15986437
197149,16944909
197153,16623705
197158,16720753
197159,12823325
197163,16963000
197164,17008839
